"BehaviorSpace results (NetLogo 6.2.0)"
"epidemic.nlogo"
"experiment_3"
"02/17/2021 17:51:29:939 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","65","0","65"
"[run number]","density","infectioness","mortality","speed","[step]","infected","cured","dead"
"14","0.2","0.9","1.4","2.5","30","99","6","0"
"16","0.2","0.9","1.4","2.5","5","5","0","0"
"15","0.2","0.9","1.4","2.5","19","68","0","0"
"16","0.2","0.9","1.4","2.5","6","5","0","0"
"13","0.2","0.9","1.4","2.5","89","226","408","43"
"15","0.2","0.9","1.4","2.5","20","72","0","0"
"14","0.2","0.9","1.4","2.5","31","112","6","0"
"16","0.2","0.9","1.4","2.5","7","5","0","0"
"13","0.2","0.9","1.4","2.5","90","217","418","45"
"16","0.2","0.9","1.4","2.5","8","7","0","0"
"15","0.2","0.9","1.4","2.5","21","78","1","0"
"14","0.2","0.9","1.4","2.5","32","128","6","1"
"15","0.2","0.9","1.4","2.5","22","88","1","0"
"13","0.2","0.9","1.4","2.5","91","196","437","47"
"16","0.2","0.9","1.4","2.5","9","7","0","0"
"14","0.2","0.9","1.4","2.5","33","140","7","1"
"15","0.2","0.9","1.4","2.5","23","97","1","0"
"13","0.2","0.9","1.4","2.5","92","185","451","47"
"16","0.2","0.9","1.4","2.5","10","7","0","0"
"14","0.2","0.9","1.4","2.5","34","157","7","1"
"15","0.2","0.9","1.4","2.5","24","104","1","0"
"13","0.2","0.9","1.4","2.5","93","167","471","47"
"16","0.2","0.9","1.4","2.5","11","7","0","0"
"14","0.2","0.9","1.4","2.5","35","165","8","2"
"15","0.2","0.9","1.4","2.5","25","114","1","0"
"13","0.2","0.9","1.4","2.5","94","156","480","50"
"16","0.2","0.9","1.4","2.5","12","10","0","0"
"14","0.2","0.9","1.4","2.5","36","177","10","2"
"15","0.2","0.9","1.4","2.5","26","126","1","0"
"13","0.2","0.9","1.4","2.5","95","147","489","53"
"16","0.2","0.9","1.4","2.5","13","15","0","0"
"14","0.2","0.9","1.4","2.5","37","188","11","2"
"15","0.2","0.9","1.4","2.5","27","131","4","0"
"13","0.2","0.9","1.4","2.5","96","139","497","53"
"16","0.2","0.9","1.4","2.5","14","16","0","0"
"14","0.2","0.9","1.4","2.5","38","204","14","2"
"15","0.2","0.9","1.4","2.5","28","139","7","0"
"13","0.2","0.9","1.4","2.5","97","129","506","54"
"16","0.2","0.9","1.4","2.5","15","18","0","0"
"14","0.2","0.9","1.4","2.5","39","215","17","2"
"13","0.2","0.9","1.4","2.5","98","118","515","56"
"15","0.2","0.9","1.4","2.5","29","147","8","0"
"16","0.2","0.9","1.4","2.5","16","18","0","0"
"13","0.2","0.9","1.4","2.5","99","106","527","56"
"14","0.2","0.9","1.4","2.5","40","242","19","2"
"15","0.2","0.9","1.4","2.5","30","151","8","0"
"16","0.2","0.9","1.4","2.5","17","21","0","0"
"14","0.2","0.9","1.4","2.5","41","259","21","2"
"16","0.2","0.9","1.4","2.5","18","23","0","0"
"15","0.2","0.9","1.4","2.5","31","162","8","1"
"16","0.2","0.9","1.4","2.5","19","28","0","0"
"14","0.2","0.9","1.4","2.5","42","272","21","3"
"15","0.2","0.9","1.4","2.5","32","172","8","2"
"13","0.2","0.9","1.4","2.5","100","97","536","56"
"16","0.2","0.9","1.4","2.5","20","34","0","0"
"15","0.2","0.9","1.4","2.5","33","189","8","2"
"16","0.2","0.9","1.4","2.5","21","37","1","0"
"13","0.2","0.9","1.4","2.5","101","85","547","57"
"14","0.2","0.9","1.4","2.5","43","283","23","6"
"15","0.2","0.9","1.4","2.5","34","191","13","2"
"16","0.2","0.9","1.4","2.5","22","41","1","0"
"15","0.2","0.9","1.4","2.5","35","197","18","4"
"13","0.2","0.9","1.4","2.5","102","79","553","58"
"16","0.2","0.9","1.4","2.5","23","48","1","0"
"15","0.2","0.9","1.4","2.5","36","205","21","4"
"13","0.2","0.9","1.4","2.5","103","73","560","58"
"14","0.2","0.9","1.4","2.5","44","300","28","6"
"16","0.2","0.9","1.4","2.5","24","54","1","0"
"13","0.2","0.9","1.4","2.5","104","60","571","60"
"16","0.2","0.9","1.4","2.5","25","59","1","0"
"15","0.2","0.9","1.4","2.5","37","217","22","5"
"13","0.2","0.9","1.4","2.5","105","55","575","61"
"14","0.2","0.9","1.4","2.5","45","315","33","7"
"15","0.2","0.9","1.4","2.5","38","224","26","6"
"13","0.2","0.9","1.4","2.5","106","45","584","62"
"16","0.2","0.9","1.4","2.5","26","68","1","0"
"13","0.2","0.9","1.4","2.5","107","40","589","62"
"14","0.2","0.9","1.4","2.5","46","327","36","7"
"15","0.2","0.9","1.4","2.5","39","233","27","9"
"13","0.2","0.9","1.4","2.5","108","35","593","63"
"16","0.2","0.9","1.4","2.5","27","73","2","0"
"14","0.2","0.9","1.4","2.5","47","337","42","8"
"13","0.2","0.9","1.4","2.5","109","30","599","63"
"15","0.2","0.9","1.4","2.5","40","239","32","10"
"14","0.2","0.9","1.4","2.5","48","342","45","9"
"13","0.2","0.9","1.4","2.5","110","25","604","63"
"14","0.2","0.9","1.4","2.5","49","362","51","9"
"13","0.2","0.9","1.4","2.5","111","21","608","63"
"15","0.2","0.9","1.4","2.5","41","246","37","10"
"13","0.2","0.9","1.4","2.5","112","19","610","63"
"14","0.2","0.9","1.4","2.5","50","388","55","11"
"16","0.2","0.9","1.4","2.5","28","84","2","0"
"13","0.2","0.9","1.4","2.5","113","18","610","64"
"15","0.2","0.9","1.4","2.5","42","251","47","12"
"14","0.2","0.9","1.4","2.5","51","403","60","11"
"16","0.2","0.9","1.4","2.5","29","89","3","0"
"13","0.2","0.9","1.4","2.5","114","17","611","64"
"15","0.2","0.9","1.4","2.5","43","265","51","13"
"13","0.2","0.9","1.4","2.5","115","14","615","64"
"14","0.2","0.9","1.4","2.5","52","420","67","12"
"16","0.2","0.9","1.4","2.5","30","97","5","1"
"13","0.2","0.9","1.4","2.5","116","12","617","64"
"14","0.2","0.9","1.4","2.5","53","412","83","14"
"15","0.2","0.9","1.4","2.5","44","276","57","13"
"13","0.2","0.9","1.4","2.5","117","10","619","64"
"16","0.2","0.9","1.4","2.5","31","106","5","1"
"13","0.2","0.9","1.4","2.5","118","9","620","64"
"15","0.2","0.9","1.4","2.5","45","289","61","13"
"14","0.2","0.9","1.4","2.5","54","420","87","14"
"16","0.2","0.9","1.4","2.5","32","116","5","1"
"13","0.2","0.9","1.4","2.5","119","6","623","64"
"14","0.2","0.9","1.4","2.5","55","438","92","14"
"15","0.2","0.9","1.4","2.5","46","295","67","13"
"13","0.2","0.9","1.4","2.5","120","5","624","64"
"14","0.2","0.9","1.4","2.5","56","440","102","17"
"16","0.2","0.9","1.4","2.5","33","131","6","1"
"13","0.2","0.9","1.4","2.5","121","4","625","64"
"15","0.2","0.9","1.4","2.5","47","303","76","16"
"13","0.2","0.9","1.4","2.5","122","4","625","64"
"14","0.2","0.9","1.4","2.5","57","437","117","17"
"13","0.2","0.9","1.4","2.5","123","4","625","64"
"16","0.2","0.9","1.4","2.5","34","140","6","1"
"15","0.2","0.9","1.4","2.5","48","307","82","16"
"14","0.2","0.9","1.4","2.5","58","444","130","19"
"13","0.2","0.9","1.4","2.5","124","5","625","64"
"13","0.2","0.9","1.4","2.5","125","5","625","64"
"14","0.2","0.9","1.4","2.5","59","442","146","19"
"15","0.2","0.9","1.4","2.5","49","314","86","17"
"13","0.2","0.9","1.4","2.5","126","5","626","64"
"16","0.2","0.9","1.4","2.5","35","145","6","2"
"15","0.2","0.9","1.4","2.5","50","311","98","17"
"14","0.2","0.9","1.4","2.5","60","451","153","19"
"13","0.2","0.9","1.4","2.5","127","5","626","64"
"14","0.2","0.9","1.4","2.5","61","441","171","20"
"13","0.2","0.9","1.4","2.5","128","4","627","64"
"16","0.2","0.9","1.4","2.5","36","149","6","2"
"13","0.2","0.9","1.4","2.5","129","4","627","64"
"14","0.2","0.9","1.4","2.5","62","435","183","22"
"15","0.2","0.9","1.4","2.5","51","310","110","18"
"13","0.2","0.9","1.4","2.5","130","4","627","64"
"16","0.2","0.9","1.4","2.5","37","171","9","2"
"14","0.2","0.9","1.4","2.5","63","424","192","26"
"15","0.2","0.9","1.4","2.5","52","321","120","19"
"13","0.2","0.9","1.4","2.5","131","4","627","64"
"16","0.2","0.9","1.4","2.5","38","181","14","2"
"13","0.2","0.9","1.4","2.5","132","4","627","64"
"14","0.2","0.9","1.4","2.5","64","414","210","27"
"15","0.2","0.9","1.4","2.5","53","332","126","19"
"13","0.2","0.9","1.4","2.5","133","4","627","64"
"16","0.2","0.9","1.4","2.5","39","192","15","2"
"14","0.2","0.9","1.4","2.5","65","396","233","31"
"15","0.2","0.9","1.4","2.5","54","340","137","21"
"13","0.2","0.9","1.4","2.5","134","4","627","64"
"16","0.2","0.9","1.4","2.5","40","205","15","2"
"14","0.2","0.9","1.4","2.5","66","380","252","32"
"13","0.2","0.9","1.4","2.5","135","3","628","64"
"15","0.2","0.9","1.4","2.5","55","350","142","22"
"16","0.2","0.9","1.4","2.5","41","224","17","2"
"13","0.2","0.9","1.4","2.5","136","3","628","64"
"14","0.2","0.9","1.4","2.5","67","367","267","34"
"15","0.2","0.9","1.4","2.5","56","355","149","23"
"13","0.2","0.9","1.4","2.5","137","3","628","64"
"16","0.2","0.9","1.4","2.5","42","240","18","2"
"14","0.2","0.9","1.4","2.5","68","361","280","35"
"15","0.2","0.9","1.4","2.5","57","362","161","23"
"13","0.2","0.9","1.4","2.5","138","3","628","64"
"16","0.2","0.9","1.4","2.5","43","250","20","2"
"14","0.2","0.9","1.4","2.5","69","349","295","37"
"13","0.2","0.9","1.4","2.5","139","3","628","64"
"15","0.2","0.9","1.4","2.5","58","350","174","27"
"13","0.2","0.9","1.4","2.5","140","2","629","64"
"14","0.2","0.9","1.4","2.5","70","332","316","38"
"16","0.2","0.9","1.4","2.5","44","256","26","2"
"15","0.2","0.9","1.4","2.5","59","357","181","28"
"13","0.2","0.9","1.4","2.5","141","2","629","64"
"14","0.2","0.9","1.4","2.5","71","321","325","40"
"16","0.2","0.9","1.4","2.5","45","265","31","3"
"13","0.2","0.9","1.4","2.5","142","2","629","64"
"15","0.2","0.9","1.4","2.5","60","364","189","30"
"14","0.2","0.9","1.4","2.5","72","304","343","41"
"13","0.2","0.9","1.4","2.5","143","2","629","64"
"16","0.2","0.9","1.4","2.5","46","271","36","3"
"15","0.2","0.9","1.4","2.5","61","362","200","30"
"13","0.2","0.9","1.4","2.5","144","2","629","64"
"14","0.2","0.9","1.4","2.5","73","292","355","42"
"16","0.2","0.9","1.4","2.5","47","278","38","4"
"13","0.2","0.9","1.4","2.5","145","2","629","64"
"15","0.2","0.9","1.4","2.5","62","360","212","30"
"14","0.2","0.9","1.4","2.5","74","267","377","47"
"13","0.2","0.9","1.4","2.5","146","2","629","64"
"16","0.2","0.9","1.4","2.5","48","281","43","6"
"15","0.2","0.9","1.4","2.5","63","354","227","32"
"14","0.2","0.9","1.4","2.5","75","244","399","50"
"13","0.2","0.9","1.4","2.5","147","2","629","64"
"14","0.2","0.9","1.4","2.5","76","219","420","54"
"16","0.2","0.9","1.4","2.5","49","284","50","7"
"13","0.2","0.9","1.4","2.5","148","2","629","64"
"14","0.2","0.9","1.4","2.5","77","195","443","57"
"13","0.2","0.9","1.4","2.5","149","1","630","64"
"15","0.2","0.9","1.4","2.5","64","356","235","33"
"13","0.2","0.9","1.4","2.5","150","1","630","64"
"14","0.2","0.9","1.4","2.5","78","182","457","59"
"16","0.2","0.9","1.4","2.5","50","288","58","11"
"15","0.2","0.9","1.4","2.5","65","348","245","34"
"13","0.2","0.9","1.4","2.5","151","1","630","64"
"14","0.2","0.9","1.4","2.5","79","174","464","61"
"13","0.2","0.9","1.4","2.5","152","0","631","64"
"15","0.2","0.9","1.4","2.5","66","336","259","38"
"16","0.2","0.9","1.4","2.5","51","296","63","12"
"14","0.2","0.9","1.4","2.5","80","159","477","63"
"15","0.2","0.9","1.4","2.5","67","331","273","38"
"14","0.2","0.9","1.4","2.5","81","142","496","63"
"16","0.2","0.9","1.4","2.5","52","298","67","13"
"14","0.2","0.9","1.4","2.5","82","125","512","64"
"15","0.2","0.9","1.4","2.5","68","328","286","38"
"16","0.2","0.9","1.4","2.5","53","295","76","14"
"17","0.2","0.9","1.4","2.5","0","0","0","0"
"14","0.2","0.9","1.4","2.5","83","109","528","66"
"15","0.2","0.9","1.4","2.5","69","314","301","40"
"17","0.2","0.9","1.4","2.5","1","1","0","0"
"16","0.2","0.9","1.4","2.5","54","302","81","14"
"14","0.2","0.9","1.4","2.5","84","95","540","68"
"15","0.2","0.9","1.4","2.5","70","294","322","40"
"17","0.2","0.9","1.4","2.5","2","3","0","0"
"14","0.2","0.9","1.4","2.5","85","82","554","68"
"16","0.2","0.9","1.4","2.5","55","318","87","15"
"15","0.2","0.9","1.4","2.5","71","288","335","40"
"14","0.2","0.9","1.4","2.5","86","71","564","69"
"17","0.2","0.9","1.4","2.5","3","3","0","0"
"16","0.2","0.9","1.4","2.5","56","327","100","16"
"15","0.2","0.9","1.4","2.5","72","280","351","42"
"14","0.2","0.9","1.4","2.5","87","61","571","72"
"17","0.2","0.9","1.4","2.5","4","4","0","0"
"14","0.2","0.9","1.4","2.5","88","57","575","72"
"15","0.2","0.9","1.4","2.5","73","271","365","42"
"16","0.2","0.9","1.4","2.5","57","333","106","20"
"17","0.2","0.9","1.4","2.5","5","4","0","0"
"14","0.2","0.9","1.4","2.5","89","50","581","73"
"15","0.2","0.9","1.4","2.5","74","256","376","46"
"17","0.2","0.9","1.4","2.5","6","4","0","0"
"14","0.2","0.9","1.4","2.5","90","45","588","73"
"16","0.2","0.9","1.4","2.5","58","336","116","20"
"17","0.2","0.9","1.4","2.5","7","5","0","0"
"14","0.2","0.9","1.4","2.5","91","41","591","74"
"17","0.2","0.9","1.4","2.5","8","6","0","0"
"14","0.2","0.9","1.4","2.5","92","36","595","75"
"15","0.2","0.9","1.4","2.5","75","248","384","46"
"16","0.2","0.9","1.4","2.5","59","333","126","20"
"14","0.2","0.9","1.4","2.5","93","32","599","75"
"17","0.2","0.9","1.4","2.5","9","7","0","0"
"15","0.2","0.9","1.4","2.5","76","234","397","49"
"16","0.2","0.9","1.4","2.5","60","340","133","20"
"14","0.2","0.9","1.4","2.5","94","24","607","75"
"17","0.2","0.9","1.4","2.5","10","9","0","0"
"15","0.2","0.9","1.4","2.5","77","222","411","52"
"14","0.2","0.9","1.4","2.5","95","21","610","75"
"16","0.2","0.9","1.4","2.5","61","338","139","21"
"17","0.2","0.9","1.4","2.5","11","11","0","0"
"14","0.2","0.9","1.4","2.5","96","20","611","75"
"15","0.2","0.9","1.4","2.5","78","204","431","52"
"17","0.2","0.9","1.4","2.5","12","11","0","0"
"16","0.2","0.9","1.4","2.5","62","329","157","24"
"14","0.2","0.9","1.4","2.5","97","18","613","75"
"15","0.2","0.9","1.4","2.5","79","187","448","53"
"17","0.2","0.9","1.4","2.5","13","13","0","0"
"14","0.2","0.9","1.4","2.5","98","18","613","75"
"16","0.2","0.9","1.4","2.5","63","326","174","25"
"15","0.2","0.9","1.4","2.5","80","167","465","57"
"17","0.2","0.9","1.4","2.5","14","13","0","0"
"14","0.2","0.9","1.4","2.5","99","16","615","75"
"15","0.2","0.9","1.4","2.5","81","155","473","61"
"16","0.2","0.9","1.4","2.5","64","324","185","25"
"17","0.2","0.9","1.4","2.5","15","15","0","0"
"14","0.2","0.9","1.4","2.5","100","15","616","75"
"15","0.2","0.9","1.4","2.5","82","140","484","65"
"14","0.2","0.9","1.4","2.5","101","13","618","75"
"17","0.2","0.9","1.4","2.5","16","17","0","0"
"16","0.2","0.9","1.4","2.5","65","326","197","25"
"14","0.2","0.9","1.4","2.5","102","12","619","75"
"17","0.2","0.9","1.4","2.5","17","17","0","0"
"15","0.2","0.9","1.4","2.5","83","132","492","65"
"16","0.2","0.9","1.4","2.5","66","322","213","27"
"14","0.2","0.9","1.4","2.5","103","9","622","75"
"17","0.2","0.9","1.4","2.5","18","20","0","0"
"15","0.2","0.9","1.4","2.5","84","125","499","67"
"14","0.2","0.9","1.4","2.5","104","7","624","75"
"16","0.2","0.9","1.4","2.5","67","314","231","28"
"15","0.2","0.9","1.4","2.5","85","112","512","67"
"17","0.2","0.9","1.4","2.5","19","25","0","0"
"14","0.2","0.9","1.4","2.5","105","7","624","75"
"17","0.2","0.9","1.4","2.5","20","27","1","0"
"15","0.2","0.9","1.4","2.5","86","102","522","67"
"16","0.2","0.9","1.4","2.5","68","310","246","28"
"14","0.2","0.9","1.4","2.5","106","7","624","75"
"15","0.2","0.9","1.4","2.5","87","91","532","68"
"14","0.2","0.9","1.4","2.5","107","5","626","75"
"17","0.2","0.9","1.4","2.5","21","31","1","0"
"16","0.2","0.9","1.4","2.5","69","309","257","28"
"15","0.2","0.9","1.4","2.5","88","79","544","69"
"17","0.2","0.9","1.4","2.5","22","32","1","0"
"14","0.2","0.9","1.4","2.5","108","3","628","75"
"16","0.2","0.9","1.4","2.5","70","313","266","29"
"15","0.2","0.9","1.4","2.5","89","70","553","69"
"14","0.2","0.9","1.4","2.5","109","3","628","75"
"17","0.2","0.9","1.4","2.5","23","41","1","0"
"16","0.2","0.9","1.4","2.5","71","303","280","29"
"15","0.2","0.9","1.4","2.5","90","66","556","70"
"17","0.2","0.9","1.4","2.5","24","44","1","0"
"15","0.2","0.9","1.4","2.5","91","61","561","70"
"16","0.2","0.9","1.4","2.5","72","295","291","30"
"17","0.2","0.9","1.4","2.5","25","45","1","0"
"14","0.2","0.9","1.4","2.5","110","2","629","75"
"15","0.2","0.9","1.4","2.5","92","49","573","70"
"17","0.2","0.9","1.4","2.5","26","48","1","0"
"16","0.2","0.9","1.4","2.5","73","286","302","31"
"15","0.2","0.9","1.4","2.5","93","44","578","70"
"17","0.2","0.9","1.4","2.5","27","54","3","0"
"16","0.2","0.9","1.4","2.5","74","286","306","32"
"15","0.2","0.9","1.4","2.5","94","39","583","70"
"14","0.2","0.9","1.4","2.5","111","2","629","75"
"17","0.2","0.9","1.4","2.5","28","59","3","0"
"15","0.2","0.9","1.4","2.5","95","36","586","70"
"14","0.2","0.9","1.4","2.5","112","2","629","75"
"16","0.2","0.9","1.4","2.5","75","274","324","32"
"17","0.2","0.9","1.4","2.5","29","65","3","0"
"16","0.2","0.9","1.4","2.5","76","268","335","33"
"15","0.2","0.9","1.4","2.5","96","29","593","70"
"15","0.2","0.9","1.4","2.5","97","24","598","70"
"16","0.2","0.9","1.4","2.5","77","262","346","35"
"14","0.2","0.9","1.4","2.5","113","2","629","75"
"17","0.2","0.9","1.4","2.5","30","71","3","0"
"15","0.2","0.9","1.4","2.5","98","16","606","70"
"14","0.2","0.9","1.4","2.5","114","2","629","75"
"16","0.2","0.9","1.4","2.5","78","257","352","38"
"15","0.2","0.9","1.4","2.5","99","14","608","70"
"17","0.2","0.9","1.4","2.5","31","79","4","0"
"16","0.2","0.9","1.4","2.5","79","252","362","40"
"15","0.2","0.9","1.4","2.5","100","13","609","70"
"14","0.2","0.9","1.4","2.5","115","0","631","75"
"17","0.2","0.9","1.4","2.5","32","81","5","0"
"16","0.2","0.9","1.4","2.5","80","238","378","42"
"15","0.2","0.9","1.4","2.5","101","11","609","72"
"17","0.2","0.9","1.4","2.5","33","93","6","0"
"15","0.2","0.9","1.4","2.5","102","8","612","72"
"16","0.2","0.9","1.4","2.5","81","217","401","45"
"17","0.2","0.9","1.4","2.5","34","103","7","0"
"15","0.2","0.9","1.4","2.5","103","5","615","72"
"16","0.2","0.9","1.4","2.5","82","207","414","46"
"18","0.2","0.9","1.4","2.5","0","0","0","0"
"15","0.2","0.9","1.4","2.5","104","5","615","72"
"17","0.2","0.9","1.4","2.5","35","109","8","0"
"16","0.2","0.9","1.4","2.5","83","198","424","47"
"18","0.2","0.9","1.4","2.5","1","2","0","0"
"15","0.2","0.9","1.4","2.5","105","3","617","72"
"16","0.2","0.9","1.4","2.5","84","190","435","48"
"17","0.2","0.9","1.4","2.5","36","118","10","0"
"18","0.2","0.9","1.4","2.5","2","4","0","0"
"15","0.2","0.9","1.4","2.5","106","3","617","72"
"16","0.2","0.9","1.4","2.5","85","180","447","50"
"18","0.2","0.9","1.4","2.5","3","4","0","0"
"17","0.2","0.9","1.4","2.5","37","124","11","0"
"16","0.2","0.9","1.4","2.5","86","179","452","50"
"15","0.2","0.9","1.4","2.5","107","3","617","72"
"17","0.2","0.9","1.4","2.5","38","142","13","0"
"18","0.2","0.9","1.4","2.5","4","8","0","0"
"15","0.2","0.9","1.4","2.5","108","3","617","72"
"16","0.2","0.9","1.4","2.5","87","171","460","51"
"18","0.2","0.9","1.4","2.5","5","8","0","0"
"17","0.2","0.9","1.4","2.5","39","156","13","1"
"15","0.2","0.9","1.4","2.5","109","1","619","72"
"16","0.2","0.9","1.4","2.5","88","164","471","53"
"18","0.2","0.9","1.4","2.5","6","8","0","0"
"17","0.2","0.9","1.4","2.5","40","174","14","3"
"15","0.2","0.9","1.4","2.5","110","1","619","72"
"16","0.2","0.9","1.4","2.5","89","154","482","54"
"18","0.2","0.9","1.4","2.5","7","9","0","0"
"17","0.2","0.9","1.4","2.5","41","183","14","4"
"15","0.2","0.9","1.4","2.5","111","1","619","72"
"16","0.2","0.9","1.4","2.5","90","146","489","55"
"17","0.2","0.9","1.4","2.5","42","198","14","5"
"15","0.2","0.9","1.4","2.5","112","1","619","72"
"16","0.2","0.9","1.4","2.5","91","129","504","58"
"18","0.2","0.9","1.4","2.5","8","10","0","0"
"17","0.2","0.9","1.4","2.5","43","212","17","6"
"15","0.2","0.9","1.4","2.5","113","0","620","72"
"16","0.2","0.9","1.4","2.5","92","120","512","60"
"18","0.2","0.9","1.4","2.5","9","15","0","0"
"17","0.2","0.9","1.4","2.5","44","231","19","7"
"16","0.2","0.9","1.4","2.5","93","106","526","61"
"18","0.2","0.9","1.4","2.5","10","19","0","0"
"16","0.2","0.9","1.4","2.5","94","95","536","63"
"17","0.2","0.9","1.4","2.5","45","246","23","7"
"19","0.2","0.9","1.4","2.5","0","0","0","0"
"16","0.2","0.9","1.4","2.5","95","86","545","64"
"17","0.2","0.9","1.4","2.5","46","268","26","8"
"19","0.2","0.9","1.4","2.5","1","1","0","0"
"16","0.2","0.9","1.4","2.5","96","81","550","64"
"18","0.2","0.9","1.4","2.5","11","22","0","0"
"19","0.2","0.9","1.4","2.5","2","1","0","0"
"17","0.2","0.9","1.4","2.5","47","284","28","8"
"16","0.2","0.9","1.4","2.5","97","77","552","66"
"19","0.2","0.9","1.4","2.5","3","3","0","0"
"18","0.2","0.9","1.4","2.5","12","27","0","0"
"16","0.2","0.9","1.4","2.5","98","71","555","70"
"17","0.2","0.9","1.4","2.5","48","290","34","8"
"19","0.2","0.9","1.4","2.5","4","4","0","0"
"18","0.2","0.9","1.4","2.5","13","30","0","0"
"16","0.2","0.9","1.4","2.5","99","67","559","70"
"17","0.2","0.9","1.4","2.5","49","309","36","9"
"16","0.2","0.9","1.4","2.5","100","62","564","70"
"18","0.2","0.9","1.4","2.5","14","31","0","1"
"19","0.2","0.9","1.4","2.5","5","4","0","0"
"16","0.2","0.9","1.4","2.5","101","59","567","70"
"17","0.2","0.9","1.4","2.5","50","325","38","10"
"19","0.2","0.9","1.4","2.5","6","4","0","0"
"16","0.2","0.9","1.4","2.5","102","54","572","70"
"19","0.2","0.9","1.4","2.5","7","5","0","0"
"18","0.2","0.9","1.4","2.5","15","35","0","1"
"17","0.2","0.9","1.4","2.5","51","342","42","11"
"16","0.2","0.9","1.4","2.5","103","47","579","70"
"19","0.2","0.9","1.4","2.5","8","7","0","0"
"16","0.2","0.9","1.4","2.5","104","45","581","70"
"17","0.2","0.9","1.4","2.5","52","357","47","11"
"19","0.2","0.9","1.4","2.5","9","10","0","0"
"18","0.2","0.9","1.4","2.5","16","40","0","1"
"16","0.2","0.9","1.4","2.5","105","38","587","71"
"19","0.2","0.9","1.4","2.5","10","10","0","0"
"17","0.2","0.9","1.4","2.5","53","370","53","11"
"16","0.2","0.9","1.4","2.5","106","34","591","71"
"18","0.2","0.9","1.4","2.5","17","47","0","1"
"19","0.2","0.9","1.4","2.5","11","11","0","0"
"16","0.2","0.9","1.4","2.5","107","28","597","71"
"17","0.2","0.9","1.4","2.5","54","383","57","11"
"18","0.2","0.9","1.4","2.5","18","55","0","1"
"16","0.2","0.9","1.4","2.5","108","26","599","71"
"19","0.2","0.9","1.4","2.5","12","14","0","0"
"18","0.2","0.9","1.4","2.5","19","59","0","1"
"17","0.2","0.9","1.4","2.5","55","392","62","12"
"16","0.2","0.9","1.4","2.5","109","22","602","72"
"19","0.2","0.9","1.4","2.5","13","21","0","0"
"18","0.2","0.9","1.4","2.5","20","59","0","1"
"16","0.2","0.9","1.4","2.5","110","17","607","72"
"17","0.2","0.9","1.4","2.5","56","408","69","14"
"19","0.2","0.9","1.4","2.5","14","22","0","0"
"18","0.2","0.9","1.4","2.5","21","74","0","1"
"16","0.2","0.9","1.4","2.5","111","16","608","72"
"19","0.2","0.9","1.4","2.5","15","23","0","0"
"17","0.2","0.9","1.4","2.5","57","415","76","14"
"16","0.2","0.9","1.4","2.5","112","12","611","73"
"18","0.2","0.9","1.4","2.5","22","83","0","1"
"19","0.2","0.9","1.4","2.5","16","25","0","0"
"16","0.2","0.9","1.4","2.5","113","9","614","73"
"17","0.2","0.9","1.4","2.5","58","430","83","15"
"18","0.2","0.9","1.4","2.5","23","90","0","2"
"16","0.2","0.9","1.4","2.5","114","6","617","73"
"19","0.2","0.9","1.4","2.5","17","27","0","0"
"16","0.2","0.9","1.4","2.5","115","5","618","73"
"18","0.2","0.9","1.4","2.5","24","101","0","2"
"19","0.2","0.9","1.4","2.5","18","30","0","0"
"17","0.2","0.9","1.4","2.5","59","438","93","16"
"16","0.2","0.9","1.4","2.5","116","5","618","73"
"19","0.2","0.9","1.4","2.5","19","40","0","0"
"18","0.2","0.9","1.4","2.5","25","105","0","2"
"16","0.2","0.9","1.4","2.5","117","4","619","73"
"17","0.2","0.9","1.4","2.5","60","438","102","18"
"19","0.2","0.9","1.4","2.5","20","51","0","0"
"18","0.2","0.9","1.4","2.5","26","112","1","2"
"16","0.2","0.9","1.4","2.5","118","4","619","73"
"19","0.2","0.9","1.4","2.5","21","60","1","0"
"17","0.2","0.9","1.4","2.5","61","440","108","19"
"16","0.2","0.9","1.4","2.5","119","3","620","73"
"18","0.2","0.9","1.4","2.5","27","113","3","2"
"19","0.2","0.9","1.4","2.5","22","66","1","0"
"16","0.2","0.9","1.4","2.5","120","1","622","73"
"17","0.2","0.9","1.4","2.5","62","444","119","20"
"18","0.2","0.9","1.4","2.5","28","119","3","2"
"16","0.2","0.9","1.4","2.5","121","1","622","73"
"19","0.2","0.9","1.4","2.5","23","69","1","0"
"18","0.2","0.9","1.4","2.5","29","129","3","2"
"17","0.2","0.9","1.4","2.5","63","444","135","21"
"16","0.2","0.9","1.4","2.5","122","1","622","73"
"19","0.2","0.9","1.4","2.5","24","77","1","0"
"16","0.2","0.9","1.4","2.5","123","1","622","73"
"18","0.2","0.9","1.4","2.5","30","134","6","3"
"17","0.2","0.9","1.4","2.5","64","439","152","22"
"19","0.2","0.9","1.4","2.5","25","85","1","0"
"16","0.2","0.9","1.4","2.5","124","0","623","73"
"19","0.2","0.9","1.4","2.5","26","91","1","0"
"17","0.2","0.9","1.4","2.5","65","435","168","24"
"19","0.2","0.9","1.4","2.5","27","101","1","1"
"18","0.2","0.9","1.4","2.5","31","140","6","3"
"20","0.2","0.9","1.4","2.5","0","0","0","0"
"17","0.2","0.9","1.4","2.5","66","431","177","25"
"20","0.2","0.9","1.4","2.5","1","2","0","0"
"19","0.2","0.9","1.4","2.5","28","107","2","1"
