"BehaviorSpace results (NetLogo 6.2.0)"
"epidemic.nlogo"
"experiment_2"
"02/17/2021 17:10:12:810 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","65","0","65"
"[run number]","density","infectioness","mortality","speed","[step]","infected","cured","dead"
"163","0.9","0.9","1.4","3.5","60","2","3469","397"
"164","0.9","0.9","1.4","3.5","64","0","3532","338"
"163","0.9","0.9","1.4","3.5","61","2","3469","397"
"165","0.9","0.9","1.4","3.5","31","3797","33","22"
"163","0.9","0.9","1.4","3.5","62","1","3470","397"
"166","0.9","0.9","1.4","3.5","22","3064","1","0"
"163","0.9","0.9","1.4","3.5","63","1","3470","397"
"167","0.9","0.9","1.4","3.5","0","0","0","0"
"163","0.9","0.9","1.4","3.5","64","1","3470","397"
"167","0.9","0.9","1.4","3.5","1","7","0","0"
"166","0.9","0.9","1.4","3.5","23","3293","1","0"
"165","0.9","0.9","1.4","3.5","32","3770","60","27"
"163","0.9","0.9","1.4","3.5","65","0","3471","397"
"167","0.9","0.9","1.4","3.5","2","11","0","0"
"165","0.9","0.9","1.4","3.5","33","3701","121","40"
"166","0.9","0.9","1.4","3.5","24","3479","1","1"
"167","0.9","0.9","1.4","3.5","3","17","0","0"
"168","0.9","0.9","1.4","3.5","0","0","0","0"
"167","0.9","0.9","1.4","3.5","4","21","0","0"
"165","0.9","0.9","1.4","3.5","34","3617","193","54"
"168","0.9","0.9","1.4","3.5","1","7","0","0"
"167","0.9","0.9","1.4","3.5","5","29","0","0"
"166","0.9","0.9","1.4","3.5","25","3598","1","2"
"165","0.9","0.9","1.4","3.5","35","3534","267","63"
"168","0.9","0.9","1.4","3.5","2","11","0","0"
"167","0.9","0.9","1.4","3.5","6","51","0","0"
"167","0.9","0.9","1.4","3.5","7","96","0","0"
"166","0.9","0.9","1.4","3.5","26","3703","4","4"
"165","0.9","0.9","1.4","3.5","36","3434","345","85"
"168","0.9","0.9","1.4","3.5","3","20","0","0"
"168","0.9","0.9","1.4","3.5","4","24","0","0"
"167","0.9","0.9","1.4","3.5","8","143","0","0"
"165","0.9","0.9","1.4","3.5","37","3316","447","103"
"167","0.9","0.9","1.4","3.5","9","234","0","0"
"168","0.9","0.9","1.4","3.5","5","28","0","0"
"166","0.9","0.9","1.4","3.5","27","3767","10","5"
"167","0.9","0.9","1.4","3.5","10","316","0","0"
"165","0.9","0.9","1.4","3.5","38","3121","619","126"
"168","0.9","0.9","1.4","3.5","6","41","0","0"
"167","0.9","0.9","1.4","3.5","11","437","0","0"
"166","0.9","0.9","1.4","3.5","28","3790","13","6"
"167","0.9","0.9","1.4","3.5","12","580","0","0"
"168","0.9","0.9","1.4","3.5","7","90","0","0"
"165","0.9","0.9","1.4","3.5","39","2875","844","148"
"167","0.9","0.9","1.4","3.5","13","736","0","0"
"168","0.9","0.9","1.4","3.5","8","179","0","0"
"165","0.9","0.9","1.4","3.5","40","2599","1089","180"
"167","0.9","0.9","1.4","3.5","14","916","0","0"
"166","0.9","0.9","1.4","3.5","29","3803","14","8"
"168","0.9","0.9","1.4","3.5","9","255","0","0"
"165","0.9","0.9","1.4","3.5","41","2370","1291","207"
"167","0.9","0.9","1.4","3.5","15","1137","0","0"
"168","0.9","0.9","1.4","3.5","10","331","0","0"
"166","0.9","0.9","1.4","3.5","30","3810","18","12"
"165","0.9","0.9","1.4","3.5","42","2130","1505","234"
"167","0.9","0.9","1.4","3.5","16","1384","0","0"
"168","0.9","0.9","1.4","3.5","11","413","0","0"
"165","0.9","0.9","1.4","3.5","43","1873","1747","249"
"166","0.9","0.9","1.4","3.5","31","3802","24","19"
"165","0.9","0.9","1.4","3.5","44","1548","2041","281"
"168","0.9","0.9","1.4","3.5","12","558","0","0"
"167","0.9","0.9","1.4","3.5","17","1672","0","0"
"165","0.9","0.9","1.4","3.5","45","1255","2313","302"
"168","0.9","0.9","1.4","3.5","13","759","0","0"
"165","0.9","0.9","1.4","3.5","46","968","2589","313"
"166","0.9","0.9","1.4","3.5","32","3780","45","25"
"167","0.9","0.9","1.4","3.5","18","2008","0","0"
"165","0.9","0.9","1.4","3.5","47","726","2812","332"
"168","0.9","0.9","1.4","3.5","14","922","0","0"
"165","0.9","0.9","1.4","3.5","48","504","3025","341"
"166","0.9","0.9","1.4","3.5","33","3739","76","36"
"167","0.9","0.9","1.4","3.5","19","2329","0","0"
"165","0.9","0.9","1.4","3.5","49","327","3195","348"
"168","0.9","0.9","1.4","3.5","15","1130","0","0"
"165","0.9","0.9","1.4","3.5","50","203","3313","354"
"167","0.9","0.9","1.4","3.5","20","2684","1","0"
"166","0.9","0.9","1.4","3.5","34","3675","131","48"
"165","0.9","0.9","1.4","3.5","51","135","3379","356"
"168","0.9","0.9","1.4","3.5","16","1339","0","0"
"165","0.9","0.9","1.4","3.5","52","79","3435","356"
"165","0.9","0.9","1.4","3.5","53","48","3465","357"
"167","0.9","0.9","1.4","3.5","21","3004","1","0"
"166","0.9","0.9","1.4","3.5","35","3603","194","62"
"168","0.9","0.9","1.4","3.5","17","1574","0","0"
"165","0.9","0.9","1.4","3.5","54","33","3480","357"
"168","0.9","0.9","1.4","3.5","18","1903","0","0"
"166","0.9","0.9","1.4","3.5","36","3480","288","93"
"165","0.9","0.9","1.4","3.5","55","26","3487","357"
"167","0.9","0.9","1.4","3.5","22","3248","1","1"
"165","0.9","0.9","1.4","3.5","56","19","3494","357"
"166","0.9","0.9","1.4","3.5","37","3361","394","107"
"168","0.9","0.9","1.4","3.5","19","2231","0","0"
"165","0.9","0.9","1.4","3.5","57","13","3500","357"
"167","0.9","0.9","1.4","3.5","23","3419","1","1"
"165","0.9","0.9","1.4","3.5","58","8","3505","357"
"166","0.9","0.9","1.4","3.5","38","3191","537","134"
"168","0.9","0.9","1.4","3.5","20","2547","0","0"
"165","0.9","0.9","1.4","3.5","59","6","3507","357"
"165","0.9","0.9","1.4","3.5","60","6","3507","357"
"166","0.9","0.9","1.4","3.5","39","2976","733","153"
"168","0.9","0.9","1.4","3.5","21","2872","1","0"
"167","0.9","0.9","1.4","3.5","24","3549","1","2"
"165","0.9","0.9","1.4","3.5","61","6","3507","357"
"166","0.9","0.9","1.4","3.5","40","2748","940","174"
"165","0.9","0.9","1.4","3.5","62","6","3507","357"
"165","0.9","0.9","1.4","3.5","63","4","3509","357"
"166","0.9","0.9","1.4","3.5","41","2496","1172","194"
"168","0.9","0.9","1.4","3.5","22","3157","1","0"
"165","0.9","0.9","1.4","3.5","64","3","3510","357"
"167","0.9","0.9","1.4","3.5","25","3654","3","2"
"166","0.9","0.9","1.4","3.5","42","2239","1405","218"
"165","0.9","0.9","1.4","3.5","65","2","3511","357"
"166","0.9","0.9","1.4","3.5","43","1948","1665","249"
"168","0.9","0.9","1.4","3.5","23","3401","1","0"
"165","0.9","0.9","1.4","3.5","66","1","3512","357"
"167","0.9","0.9","1.4","3.5","26","3735","5","3"
"166","0.9","0.9","1.4","3.5","44","1663","1919","280"
"166","0.9","0.9","1.4","3.5","45","1325","2230","307"
"165","0.9","0.9","1.4","3.5","67","1","3512","357"
"168","0.9","0.9","1.4","3.5","24","3570","1","1"
"166","0.9","0.9","1.4","3.5","46","1053","2486","323"
"165","0.9","0.9","1.4","3.5","68","1","3512","357"
"167","0.9","0.9","1.4","3.5","27","3774","9","5"
"166","0.9","0.9","1.4","3.5","47","800","2722","340"
"165","0.9","0.9","1.4","3.5","69","0","3513","357"
"168","0.9","0.9","1.4","3.5","25","3670","2","1"
"166","0.9","0.9","1.4","3.5","48","565","2947","350"
"166","0.9","0.9","1.4","3.5","49","400","3104","358"
"169","0.9","0.9","1.4","3.5","0","0","0","0"
"167","0.9","0.9","1.4","3.5","28","3796","14","8"
"168","0.9","0.9","1.4","3.5","26","3735","5","1"
"166","0.9","0.9","1.4","3.5","50","266","3236","360"
"166","0.9","0.9","1.4","3.5","51","169","3331","362"
"169","0.9","0.9","1.4","3.5","1","8","0","0"
"166","0.9","0.9","1.4","3.5","52","92","3406","364"
"167","0.9","0.9","1.4","3.5","29","3811","19","9"
"168","0.9","0.9","1.4","3.5","27","3778","9","5"
"169","0.9","0.9","1.4","3.5","2","13","0","0"
"166","0.9","0.9","1.4","3.5","53","57","3440","365"
"169","0.9","0.9","1.4","3.5","3","19","0","0"
"166","0.9","0.9","1.4","3.5","54","38","3458","366"
"166","0.9","0.9","1.4","3.5","55","25","3471","366"
"167","0.9","0.9","1.4","3.5","30","3807","27","13"
"169","0.9","0.9","1.4","3.5","4","23","0","0"
"168","0.9","0.9","1.4","3.5","28","3792","16","9"
"169","0.9","0.9","1.4","3.5","5","33","0","0"
"166","0.9","0.9","1.4","3.5","56","18","3477","367"
"166","0.9","0.9","1.4","3.5","57","15","3480","367"
"167","0.9","0.9","1.4","3.5","31","3790","44","21"
"169","0.9","0.9","1.4","3.5","6","47","0","0"
"168","0.9","0.9","1.4","3.5","29","3798","21","13"
"166","0.9","0.9","1.4","3.5","58","11","3484","367"
"169","0.9","0.9","1.4","3.5","7","104","0","0"
"166","0.9","0.9","1.4","3.5","59","8","3487","367"
"169","0.9","0.9","1.4","3.5","8","166","0","0"
"167","0.9","0.9","1.4","3.5","32","3737","88","34"
"166","0.9","0.9","1.4","3.5","60","3","3492","367"
"166","0.9","0.9","1.4","3.5","61","3","3492","367"
"168","0.9","0.9","1.4","3.5","30","3796","28","19"
"169","0.9","0.9","1.4","3.5","9","230","0","0"
"167","0.9","0.9","1.4","3.5","33","3696","123","40"
"166","0.9","0.9","1.4","3.5","62","0","3495","367"
"169","0.9","0.9","1.4","3.5","10","315","0","0"
"168","0.9","0.9","1.4","3.5","31","3785","43","24"
"169","0.9","0.9","1.4","3.5","11","449","0","0"
"167","0.9","0.9","1.4","3.5","34","3604","201","57"
"170","0.9","0.9","1.4","3.5","0","0","0","0"
"169","0.9","0.9","1.4","3.5","12","632","0","0"
"167","0.9","0.9","1.4","3.5","35","3516","276","70"
"169","0.9","0.9","1.4","3.5","13","826","0","0"
"170","0.9","0.9","1.4","3.5","1","8","0","0"
"168","0.9","0.9","1.4","3.5","32","3742","83","32"
"169","0.9","0.9","1.4","3.5","14","1059","0","0"
"170","0.9","0.9","1.4","3.5","2","12","0","0"
"167","0.9","0.9","1.4","3.5","36","3393","375","97"
"169","0.9","0.9","1.4","3.5","15","1293","0","0"
"170","0.9","0.9","1.4","3.5","3","18","0","0"
"168","0.9","0.9","1.4","3.5","33","3660","148","50"
"167","0.9","0.9","1.4","3.5","37","3256","493","117"
"170","0.9","0.9","1.4","3.5","4","25","0","0"
"169","0.9","0.9","1.4","3.5","16","1538","0","0"
"168","0.9","0.9","1.4","3.5","34","3584","214","61"
"170","0.9","0.9","1.4","3.5","5","30","0","0"
"167","0.9","0.9","1.4","3.5","38","3088","639","140"
"169","0.9","0.9","1.4","3.5","17","1817","0","0"
"170","0.9","0.9","1.4","3.5","6","57","0","0"
"168","0.9","0.9","1.4","3.5","35","3498","289","75"
"167","0.9","0.9","1.4","3.5","39","2912","789","166"
"169","0.9","0.9","1.4","3.5","18","2138","0","0"
"167","0.9","0.9","1.4","3.5","40","2698","981","188"
"170","0.9","0.9","1.4","3.5","7","97","0","0"
"168","0.9","0.9","1.4","3.5","36","3402","369","91"
"167","0.9","0.9","1.4","3.5","41","2443","1206","219"
"170","0.9","0.9","1.4","3.5","8","165","0","0"
"169","0.9","0.9","1.4","3.5","19","2468","0","0"
"168","0.9","0.9","1.4","3.5","37","3280","468","115"
"167","0.9","0.9","1.4","3.5","42","2155","1470","243"
"170","0.9","0.9","1.4","3.5","9","243","0","0"
"168","0.9","0.9","1.4","3.5","38","3105","627","132"
"167","0.9","0.9","1.4","3.5","43","1851","1746","271"
"169","0.9","0.9","1.4","3.5","20","2764","1","0"
"170","0.9","0.9","1.4","3.5","10","344","0","0"
"167","0.9","0.9","1.4","3.5","44","1521","2054","293"
"168","0.9","0.9","1.4","3.5","39","2936","782","146"
"170","0.9","0.9","1.4","3.5","11","471","0","0"
"167","0.9","0.9","1.4","3.5","45","1180","2373","315"
"169","0.9","0.9","1.4","3.5","21","3086","1","0"
"170","0.9","0.9","1.4","3.5","12","641","0","0"
"167","0.9","0.9","1.4","3.5","46","896","2648","324"
"168","0.9","0.9","1.4","3.5","40","2740","962","162"
"170","0.9","0.9","1.4","3.5","13","797","0","0"
"167","0.9","0.9","1.4","3.5","47","640","2896","332"
"170","0.9","0.9","1.4","3.5","14","1014","0","0"
"169","0.9","0.9","1.4","3.5","22","3329","1","0"
"168","0.9","0.9","1.4","3.5","41","2513","1167","184"
"167","0.9","0.9","1.4","3.5","48","457","3073","338"
"170","0.9","0.9","1.4","3.5","15","1260","0","0"
"167","0.9","0.9","1.4","3.5","49","322","3205","341"
"168","0.9","0.9","1.4","3.5","42","2260","1394","210"
"167","0.9","0.9","1.4","3.5","50","227","3298","343"
"169","0.9","0.9","1.4","3.5","23","3505","1","0"
"168","0.9","0.9","1.4","3.5","43","1948","1678","238"
"167","0.9","0.9","1.4","3.5","51","136","3386","346"
"170","0.9","0.9","1.4","3.5","16","1517","0","0"
"168","0.9","0.9","1.4","3.5","44","1627","1972","266"
"167","0.9","0.9","1.4","3.5","52","92","3429","347"
"170","0.9","0.9","1.4","3.5","17","1758","0","0"
"169","0.9","0.9","1.4","3.5","24","3635","1","0"
"167","0.9","0.9","1.4","3.5","53","53","3468","347"
"168","0.9","0.9","1.4","3.5","45","1307","2271","287"
"167","0.9","0.9","1.4","3.5","54","34","3487","347"
"168","0.9","0.9","1.4","3.5","46","980","2573","312"
"170","0.9","0.9","1.4","3.5","18","2079","0","0"
"167","0.9","0.9","1.4","3.5","55","20","3500","348"
"169","0.9","0.9","1.4","3.5","25","3730","1","1"
"168","0.9","0.9","1.4","3.5","47","722","2819","324"
"167","0.9","0.9","1.4","3.5","56","17","3503","348"
"170","0.9","0.9","1.4","3.5","19","2380","0","0"
"167","0.9","0.9","1.4","3.5","57","12","3508","348"
"168","0.9","0.9","1.4","3.5","48","495","3035","335"
"167","0.9","0.9","1.4","3.5","58","9","3511","348"
"169","0.9","0.9","1.4","3.5","26","3778","7","1"
"168","0.9","0.9","1.4","3.5","49","315","3208","342"
"167","0.9","0.9","1.4","3.5","59","6","3514","348"
"170","0.9","0.9","1.4","3.5","20","2698","1","0"
"168","0.9","0.9","1.4","3.5","50","203","3315","347"
"167","0.9","0.9","1.4","3.5","60","6","3514","348"
"168","0.9","0.9","1.4","3.5","51","136","3379","350"
"170","0.9","0.9","1.4","3.5","21","3013","1","0"
"167","0.9","0.9","1.4","3.5","61","5","3515","348"
"169","0.9","0.9","1.4","3.5","27","3795","13","2"
"168","0.9","0.9","1.4","3.5","52","81","3433","351"
"167","0.9","0.9","1.4","3.5","62","3","3517","348"
"168","0.9","0.9","1.4","3.5","53","50","3462","353"
"167","0.9","0.9","1.4","3.5","63","2","3518","348"
"168","0.9","0.9","1.4","3.5","54","35","3477","353"
"170","0.9","0.9","1.4","3.5","22","3271","1","0"
"169","0.9","0.9","1.4","3.5","28","3805","19","6"
"167","0.9","0.9","1.4","3.5","64","1","3519","348"
"168","0.9","0.9","1.4","3.5","55","26","3486","353"
"168","0.9","0.9","1.4","3.5","56","17","3495","353"
"167","0.9","0.9","1.4","3.5","65","1","3519","348"
"170","0.9","0.9","1.4","3.5","23","3483","1","0"
"168","0.9","0.9","1.4","3.5","57","9","3503","353"
"167","0.9","0.9","1.4","3.5","66","0","3520","348"
"169","0.9","0.9","1.4","3.5","29","3806","23","10"
"168","0.9","0.9","1.4","3.5","58","8","3504","353"
"168","0.9","0.9","1.4","3.5","59","5","3507","353"
"171","0.9","0.9","1.4","3.5","0","0","0","0"
"170","0.9","0.9","1.4","3.5","24","3595","1","2"
"168","0.9","0.9","1.4","3.5","60","4","3508","353"
"169","0.9","0.9","1.4","3.5","30","3807","32","13"
"171","0.9","0.9","1.4","3.5","1","10","0","0"
"168","0.9","0.9","1.4","3.5","61","3","3509","353"
"168","0.9","0.9","1.4","3.5","62","3","3509","353"
"171","0.9","0.9","1.4","3.5","2","16","0","0"
"169","0.9","0.9","1.4","3.5","31","3792","46","17"
"168","0.9","0.9","1.4","3.5","63","2","3510","353"
"170","0.9","0.9","1.4","3.5","25","3689","2","3"
"171","0.9","0.9","1.4","3.5","3","22","0","0"
"168","0.9","0.9","1.4","3.5","64","1","3511","353"
"171","0.9","0.9","1.4","3.5","4","28","0","0"
"169","0.9","0.9","1.4","3.5","32","3740","93","28"
"168","0.9","0.9","1.4","3.5","65","1","3511","353"
"168","0.9","0.9","1.4","3.5","66","1","3511","353"
"171","0.9","0.9","1.4","3.5","5","40","0","0"
"170","0.9","0.9","1.4","3.5","26","3749","6","3"
"169","0.9","0.9","1.4","3.5","33","3684","144","37"
"168","0.9","0.9","1.4","3.5","67","1","3511","353"
"171","0.9","0.9","1.4","3.5","6","78","0","0"
"168","0.9","0.9","1.4","3.5","68","1","3511","353"
"171","0.9","0.9","1.4","3.5","7","127","0","0"
"169","0.9","0.9","1.4","3.5","34","3617","203","48"
"168","0.9","0.9","1.4","3.5","69","1","3511","353"
"170","0.9","0.9","1.4","3.5","27","3789","13","4"
"171","0.9","0.9","1.4","3.5","8","168","0","0"
"168","0.9","0.9","1.4","3.5","70","0","3512","353"
"169","0.9","0.9","1.4","3.5","35","3525","282","63"
"171","0.9","0.9","1.4","3.5","9","240","0","0"
"172","0.9","0.9","1.4","3.5","0","0","0","0"
"171","0.9","0.9","1.4","3.5","10","331","0","0"
"169","0.9","0.9","1.4","3.5","36","3391","399","80"
"170","0.9","0.9","1.4","3.5","28","3795","18","7"
"171","0.9","0.9","1.4","3.5","11","516","0","0"
"172","0.9","0.9","1.4","3.5","1","5","0","0"
"169","0.9","0.9","1.4","3.5","37","3221","551","98"
"171","0.9","0.9","1.4","3.5","12","700","0","0"
"172","0.9","0.9","1.4","3.5","2","9","0","0"
"170","0.9","0.9","1.4","3.5","29","3799","21","13"
"169","0.9","0.9","1.4","3.5","38","3017","728","126"
"171","0.9","0.9","1.4","3.5","13","908","0","0"
"172","0.9","0.9","1.4","3.5","3","16","0","0"
"170","0.9","0.9","1.4","3.5","30","3800","30","19"
"172","0.9","0.9","1.4","3.5","4","27","0","0"
"169","0.9","0.9","1.4","3.5","39","2809","916","147"
"171","0.9","0.9","1.4","3.5","14","1085","0","0"
"169","0.9","0.9","1.4","3.5","40","2551","1140","181"
"172","0.9","0.9","1.4","3.5","5","41","0","0"
"170","0.9","0.9","1.4","3.5","31","3781","50","23"
"171","0.9","0.9","1.4","3.5","15","1322","0","0"
"172","0.9","0.9","1.4","3.5","6","58","0","0"
"169","0.9","0.9","1.4","3.5","41","2286","1371","215"
"171","0.9","0.9","1.4","3.5","16","1551","0","0"
"170","0.9","0.9","1.4","3.5","32","3747","78","33"
"172","0.9","0.9","1.4","3.5","7","94","0","0"
"169","0.9","0.9","1.4","3.5","42","2011","1626","235"
"171","0.9","0.9","1.4","3.5","17","1819","0","0"
"172","0.9","0.9","1.4","3.5","8","131","0","0"
"170","0.9","0.9","1.4","3.5","33","3683","133","44"
"169","0.9","0.9","1.4","3.5","43","1724","1893","255"
"172","0.9","0.9","1.4","3.5","9","203","0","0"
"171","0.9","0.9","1.4","3.5","18","2106","0","0"
"169","0.9","0.9","1.4","3.5","44","1405","2184","283"
"170","0.9","0.9","1.4","3.5","34","3597","206","60"
"172","0.9","0.9","1.4","3.5","10","303","0","0"
"169","0.9","0.9","1.4","3.5","45","1088","2484","300"
"171","0.9","0.9","1.4","3.5","19","2407","0","0"
"172","0.9","0.9","1.4","3.5","11","470","0","0"
"169","0.9","0.9","1.4","3.5","46","801","2750","321"
"170","0.9","0.9","1.4","3.5","35","3500","292","73"
"171","0.9","0.9","1.4","3.5","20","2717","1","1"
"169","0.9","0.9","1.4","3.5","47","552","2991","329"
"172","0.9","0.9","1.4","3.5","12","624","0","0"
"170","0.9","0.9","1.4","3.5","36","3357","416","93"
"169","0.9","0.9","1.4","3.5","48","367","3169","336"
"171","0.9","0.9","1.4","3.5","21","2986","1","2"
"169","0.9","0.9","1.4","3.5","49","257","3274","341"
"172","0.9","0.9","1.4","3.5","13","770","0","0"
"170","0.9","0.9","1.4","3.5","37","3192","560","114"
"169","0.9","0.9","1.4","3.5","50","159","3368","345"
"172","0.9","0.9","1.4","3.5","14","960","0","0"
"171","0.9","0.9","1.4","3.5","22","3247","1","2"
"169","0.9","0.9","1.4","3.5","51","106","3419","347"
"170","0.9","0.9","1.4","3.5","38","3017","718","132"
"172","0.9","0.9","1.4","3.5","15","1183","0","0"
"169","0.9","0.9","1.4","3.5","52","74","3451","347"
"170","0.9","0.9","1.4","3.5","39","2825","892","150"
"169","0.9","0.9","1.4","3.5","53","46","3479","347"
"172","0.9","0.9","1.4","3.5","16","1373","0","0"
"171","0.9","0.9","1.4","3.5","23","3430","1","2"
"169","0.9","0.9","1.4","3.5","54","34","3491","347"
"170","0.9","0.9","1.4","3.5","40","2593","1096","178"
"172","0.9","0.9","1.4","3.5","17","1613","0","0"
"169","0.9","0.9","1.4","3.5","55","24","3500","348"
"170","0.9","0.9","1.4","3.5","41","2325","1337","205"
"169","0.9","0.9","1.4","3.5","56","17","3507","348"
"171","0.9","0.9","1.4","3.5","24","3587","1","3"
"172","0.9","0.9","1.4","3.5","18","1890","0","0"
"170","0.9","0.9","1.4","3.5","42","2059","1575","233"
"169","0.9","0.9","1.4","3.5","57","11","3511","350"
"170","0.9","0.9","1.4","3.5","43","1772","1835","260"
"172","0.9","0.9","1.4","3.5","19","2194","0","0"
"169","0.9","0.9","1.4","3.5","58","6","3516","350"
"171","0.9","0.9","1.4","3.5","25","3683","1","4"
"169","0.9","0.9","1.4","3.5","59","3","3519","350"
"170","0.9","0.9","1.4","3.5","44","1453","2129","285"
"172","0.9","0.9","1.4","3.5","20","2512","1","0"
"169","0.9","0.9","1.4","3.5","60","3","3519","350"
"170","0.9","0.9","1.4","3.5","45","1176","2389","302"
"171","0.9","0.9","1.4","3.5","26","3748","4","6"
"169","0.9","0.9","1.4","3.5","61","3","3519","350"
"172","0.9","0.9","1.4","3.5","21","2782","1","0"
"170","0.9","0.9","1.4","3.5","46","886","2667","314"
"169","0.9","0.9","1.4","3.5","62","2","3520","350"
"170","0.9","0.9","1.4","3.5","47","614","2934","319"
"171","0.9","0.9","1.4","3.5","27","3780","11","7"
"169","0.9","0.9","1.4","3.5","63","0","3522","350"
"172","0.9","0.9","1.4","3.5","22","3045","1","0"
"170","0.9","0.9","1.4","3.5","48","413","3127","327"
"170","0.9","0.9","1.4","3.5","49","281","3253","333"
"171","0.9","0.9","1.4","3.5","28","3791","17","12"
"172","0.9","0.9","1.4","3.5","23","3265","1","0"
"173","0.9","0.9","1.4","3.5","0","0","0","0"
"170","0.9","0.9","1.4","3.5","50","190","3344","333"
"173","0.9","0.9","1.4","3.5","1","5","0","0"
"170","0.9","0.9","1.4","3.5","51","120","3413","334"
"171","0.9","0.9","1.4","3.5","29","3799","23","17"
"172","0.9","0.9","1.4","3.5","24","3460","1","0"
"173","0.9","0.9","1.4","3.5","2","10","0","0"
"170","0.9","0.9","1.4","3.5","52","74","3458","335"
"170","0.9","0.9","1.4","3.5","53","48","3483","336"
"173","0.9","0.9","1.4","3.5","3","16","0","0"
"171","0.9","0.9","1.4","3.5","30","3788","33","27"
"170","0.9","0.9","1.4","3.5","54","41","3490","336"
"172","0.9","0.9","1.4","3.5","25","3635","1","0"
"173","0.9","0.9","1.4","3.5","4","18","0","0"
"170","0.9","0.9","1.4","3.5","55","19","3511","337"
"173","0.9","0.9","1.4","3.5","5","18","0","0"
"171","0.9","0.9","1.4","3.5","31","3760","60","37"
"172","0.9","0.9","1.4","3.5","26","3727","4","0"
"170","0.9","0.9","1.4","3.5","56","12","3518","337"
"173","0.9","0.9","1.4","3.5","6","28","0","0"
"170","0.9","0.9","1.4","3.5","57","8","3522","337"
"171","0.9","0.9","1.4","3.5","32","3708","105","48"
"173","0.9","0.9","1.4","3.5","7","38","0","0"
"170","0.9","0.9","1.4","3.5","58","6","3524","337"
"172","0.9","0.9","1.4","3.5","27","3768","7","1"
"173","0.9","0.9","1.4","3.5","8","94","0","0"
"170","0.9","0.9","1.4","3.5","59","4","3526","337"
"171","0.9","0.9","1.4","3.5","33","3658","143","62"
"173","0.9","0.9","1.4","3.5","9","160","0","0"
"170","0.9","0.9","1.4","3.5","60","1","3529","337"
"170","0.9","0.9","1.4","3.5","61","1","3529","337"
"172","0.9","0.9","1.4","3.5","28","3786","13","3"
"171","0.9","0.9","1.4","3.5","34","3578","206","80"
"173","0.9","0.9","1.4","3.5","10","232","0","0"
"170","0.9","0.9","1.4","3.5","62","1","3529","337"
"173","0.9","0.9","1.4","3.5","11","338","0","0"
"170","0.9","0.9","1.4","3.5","63","0","3530","337"
"171","0.9","0.9","1.4","3.5","35","3491","280","96"
"172","0.9","0.9","1.4","3.5","29","3799","24","7"
"173","0.9","0.9","1.4","3.5","12","434","0","0"
"171","0.9","0.9","1.4","3.5","36","3332","416","121"
"173","0.9","0.9","1.4","3.5","13","592","0","0"
"174","0.9","0.9","1.4","3.5","0","0","0","0"
"172","0.9","0.9","1.4","3.5","30","3792","38","12"
"171","0.9","0.9","1.4","3.5","37","3145","584","141"
"173","0.9","0.9","1.4","3.5","14","841","0","0"
"171","0.9","0.9","1.4","3.5","38","2930","779","161"
"174","0.9","0.9","1.4","3.5","1","7","0","0"
"173","0.9","0.9","1.4","3.5","15","1145","0","0"
"174","0.9","0.9","1.4","3.5","2","14","0","0"
"171","0.9","0.9","1.4","3.5","39","2736","943","191"
"173","0.9","0.9","1.4","3.5","16","1418","0","0"
"172","0.9","0.9","1.4","3.5","31","3774","54","19"
"174","0.9","0.9","1.4","3.5","3","22","0","0"
"171","0.9","0.9","1.4","3.5","40","2525","1122","223"
"174","0.9","0.9","1.4","3.5","4","27","0","0"
"173","0.9","0.9","1.4","3.5","17","1674","0","0"
"171","0.9","0.9","1.4","3.5","41","2284","1341","245"
"172","0.9","0.9","1.4","3.5","32","3743","83","26"
"174","0.9","0.9","1.4","3.5","5","29","0","0"
"174","0.9","0.9","1.4","3.5","6","68","0","0"
"171","0.9","0.9","1.4","3.5","42","2015","1586","269"
"173","0.9","0.9","1.4","3.5","18","1938","0","0"
"172","0.9","0.9","1.4","3.5","33","3698","123","38"
"173","0.9","0.9","1.4","3.5","19","2228","0","0"
"174","0.9","0.9","1.4","3.5","7","120","0","0"
"171","0.9","0.9","1.4","3.5","43","1738","1833","299"
"172","0.9","0.9","1.4","3.5","34","3638","175","49"
"171","0.9","0.9","1.4","3.5","44","1435","2117","318"
"174","0.9","0.9","1.4","3.5","8","178","0","0"
"171","0.9","0.9","1.4","3.5","45","1158","2375","337"
"173","0.9","0.9","1.4","3.5","20","2543","1","0"
"174","0.9","0.9","1.4","3.5","9","234","0","0"
"171","0.9","0.9","1.4","3.5","46","880","2638","352"
"174","0.9","0.9","1.4","3.5","10","334","0","0"
"172","0.9","0.9","1.4","3.5","35","3530","268","67"
"173","0.9","0.9","1.4","3.5","21","2891","1","0"
"171","0.9","0.9","1.4","3.5","47","638","2869","363"
"174","0.9","0.9","1.4","3.5","11","476","0","0"
"171","0.9","0.9","1.4","3.5","48","459","3043","368"
"172","0.9","0.9","1.4","3.5","36","3396","388","83"
"174","0.9","0.9","1.4","3.5","12","636","0","0"
"171","0.9","0.9","1.4","3.5","49","305","3190","375"
"173","0.9","0.9","1.4","3.5","22","3204","1","0"
"172","0.9","0.9","1.4","3.5","37","3227","541","100"
"174","0.9","0.9","1.4","3.5","13","789","0","0"
"171","0.9","0.9","1.4","3.5","50","203","3288","379"
"174","0.9","0.9","1.4","3.5","14","999","0","0"
